batch_ts,run_index,topology,algo,nodes,num_switches,num_controllers,objective,alpha,beta,k_paths,link_sens,obj_value,solve_time_sec,mip_gap,status,ctrl_load_mean_init,ctrl_load_mean_final,ctrl_load_max_init,ctrl_load_max_final,ctrl_capacity_mean,ctrl_usable_capacity_mean,mig_total,mig_count,mig_cc,mig_rt_penalty,load_dev_init,load_dev_final,ctrl_util_mean_init,ctrl_util_mean_final,ctrl_util_max_init,ctrl_util_max_final,delta_ctrl_util_max,ctrl_util_p95_init,ctrl_util_p95_final,ctrl_util_std_final,ctrl_util_cov_final,jain_load_init,jain_load_final,ctrl_headroom_mean_final,ctrl_headroom_p50_final,ctrl_headroom_p95_final,rt_mean_init_ms,rt_mean_final_ms,delta_rt_mean_ms,rt_max_init_ms,rt_max_final_ms,rt_p95_init_ms,rt_p95_final_ms,delta_rt_p95_ms,prop_delay_mean_ms,prop_delay_max_ms,queue_delay_mean_ms,queue_delay_max_ms,sync_delay_ms,ctrl_rt_mean_ms,ctrl_rt_p95_ms,ctrl_rt_max_ms,unstable_controllers,link_util_mean,link_util_max,link_util_p95,violated_links_count,excess_util_total,rebalanced_load_total
20260521_230319,1,Bellcanada,,48,48,8,maxmin,0.5,0.5,5,0.0,9381404.583048634,0.05330567700002575,1.0233010602974418e-07,SUCCESS,nan,1100.625,nan,1348.0,1610.125,1288.1000000000001,10559714.144895218,10,10559704.144895218,0.0,1385.0,1157.0,0.6872816033035594,0.6846759531392507,0.9893283113622097,0.7995255041518387,-0.18980280721037102,0.9860326428123039,0.7989445594940499,0.21918860636766624,0.32013481028898827,0.7804965268278178,0.9066308197872791,0.3153240468607494,0.21782799748901444,0.6943420953231165,61.94129353111032,nan,nan,inf,1332.714708927036,nan,nan,nan,27.08153255549332,82.91737762505261,256.7315554271492,1249.9999999997158,54.83360942891599,0.0,0.0,0.0,0,0.6097446215689384,1.1667568907960986,0.9476898744012326,7,1.0978253894087526,1454.0
20260521_230322,1,Bellcanada,,48,48,8,maxmin,0.5,0.5,5,0.0,4046438434.8231716,0.002462385997205274,,SUCCESS,1100.625,1100.625,1576.0,1256.0,1610.125,1288.1000000000001,24560785.00880323,15,24560770.00880323,0.0,1385.0,304.0,0.6872816033035594,0.6833949720681125,0.9893283113622097,0.7672571777642028,-0.2220711335980069,0.9860326428123039,0.7500668202862171,0.049232569572720486,0.07204116445827989,0.7804965268278178,0.9939609659931303,0.31660502793188744,0.307909604519774,0.3913998744507219,61.94129353111032,nan,nan,inf,153.72548459216097,nan,nan,nan,27.204185901041374,91.22316350680327,6.994083750609907,18.6567164179104,54.83360942891599,0.0,0.0,0.0,0,0.6533249388555862,2.2497893304560703,1.0029010770151314,9,2.8334293065479583,2371.0
20260521_230413,1,Bellcanada,,48,48,8,maxmin,0.5,0.5,5,0.0,6164430.82046644,48.03960112099958,1.0575604159047178e-15,SUCCESS,1100.625,1100.625,1576.0,1180.0,1610.125,1288.1000000000001,12328315.580510877,10,12328305.580510877,0.0,1385.0,516.0,0.6872816033035594,0.6844141612288497,0.9893283113622097,0.7407407407407407,-0.24858757062146897,0.9860326428123039,0.7398618957940992,0.1064633637053519,0.15555400477716505,0.7804965268278178,0.9777146630820167,0.31558583877115026,0.2705586942875079,0.4918036784297867,61.94129353111032,nan,nan,inf,157.2966063614312,nan,nan,nan,27.585999177686773,91.86977659353218,8.046131661474883,10.593220338983041,54.83360942891599,91.98585897744067,146.10673390918845,159.47210376263104,0,0.6249450066070127,0.9992022096767337,0.953873970361129,10,1.3105877573762206,1873.0
20260521_230417,2,Bellcanada,,48,48,8,maxmin,0.5,0.5,5,0.0,9329833.601114336,0.04261058699921705,0.0,SUCCESS,nan,1104.5,nan,1376.0,1627.375,1301.9,10559715.144895218,11,10559704.144895218,0.0,1445.0,1191.0,0.6784061135232771,0.6775043123491541,0.9993742177722152,0.7959949937421777,-0.2033792240300375,0.9991551939924906,0.7957759699624531,0.2174323113204767,0.3209312580853688,0.7559323656559954,0.905579551270845,0.3224956876508458,0.23122653316645808,0.699975183200287,60.50657536675309,nan,nan,inf,236.9823586830644,nan,nan,nan,27.71327502454694,91.22316350680327,60.072907575881025,156.24999999999778,54.83360942891599,0.0,0.0,0.0,0,0.627674546181586,0.9816217183751054,0.8969186456816994,8,0.7278622980695978,1549.0
20260521_230420,2,Bellcanada,,48,48,8,maxmin,0.5,0.5,5,0.0,2579098318.1932216,0.0024560860001656692,,SUCCESS,1104.5,1104.5,1598.0,1230.0,1627.375,1301.9,20475727.81613586,15,20475712.81613586,0.0,1445.0,218.0,0.6784061135232771,0.6789758962303745,0.9993742177722152,0.769712140175219,-0.2296620775969962,0.9991551939924906,0.7484487900916434,0.04322741498180427,0.0636656105493579,0.7559323656559954,0.9959630244965771,0.3210241037696254,0.3254067584480601,0.3677372008039043,60.50657536675309,nan,nan,inf,149.72246208527937,nan,nan,nan,27.441220245713865,91.22316350680327,6.786000890631633,20.66115702479335,54.83360942891599,0.0,0.0,0.0,0,0.6951307886534216,2.8710542548295406,0.9661756945348373,10,3.194392312352756,2532.0
20260521_230724,2,Bellcanada,,48,48,8,maxmin,0.5,0.5,5,0.0,5973928.503598319,181.03587085399704,3.140361608166816e-06,SUCCESS,1104.5,1104.5,1598.0,1252.0,1627.375,1301.9,11946922.899318535,13,11946909.899318535,0.0,1445.0,899.0,0.6784061135232771,0.6777999377638854,0.9993742177722152,0.7571964956195244,-0.24217772215269084,0.9991551939924906,0.7569774718397997,0.17317013798997322,0.2554885716886829,0.7559323656559954,0.9375412602761624,0.32220006223611464,0.2543804755944931,0.6052967893247645,60.50657536675309,nan,nan,inf,154.69235151948436,nan,nan,nan,27.893837668880693,91.22316350680327,10.999401514112911,14.619883040935653,54.83360942891599,95.59872189163832,135.05946662549132,156.78733921011957,0,0.6401446991480235,1.0,0.9346568638621678,8,0.9206259828426955,1857.0
20260521_230728,3,Bellcanada,,48,48,8,maxmin,0.5,0.5,5,0.0,6453661.558102223,0.02904242099975818,0.0,SUCCESS,nan,1107.875,nan,1282.0,1603.75,1283.0,7207193.218961233,10,7207183.218961233,0.0,1426.0,860.0,0.6906752972886838,0.6907767811828893,0.9844042420461634,0.7997504678727386,-0.18465377417342477,0.9833125389893949,0.7995321272613849,0.17347983878605847,0.25113733337850586,0.7759447720649972,0.9406546625081177,0.3092232188171107,0.23096648724598495,0.6197130380536492,62.14152435547226,nan,nan,inf,2604.152191306042,nan,nan,nan,27.549679290321084,91.22316350680327,495.65551136595064,2499.9999999994316,54.83360942891599,0.0,0.0,0.0,0,0.5926386791801223,1.0337099191200376,0.861993393116671,6,0.5540838631868785,1541.0
20260521_230731,3,Bellcanada,,48,48,8,maxmin,0.5,0.5,5,0.0,2559091313.597308,0.0031927880008879583,,SUCCESS,1107.875,1107.875,1578.0,1184.0,1603.75,1283.0,21584938.455210947,20,21584918.455210947,0.0,1426.0,150.0,0.6906752972886838,0.6907881217899782,0.9844042420461634,0.7386150966936993,-0.2457891453524641,0.9833125389893949,0.7328655058279089,0.03072185639516645,0.04447363153199511,0.7759447720649972,0.9979820130215101,0.30921187821002183,0.30411728009981287,0.3508109794135995,62.14152435547226,nan,nan,inf,151.56945209779204,nan,nan,nan,27.243320223178895,91.22316350680327,6.234792843481471,10.16260162601625,54.83360942891599,0.0,0.0,0.0,0,0.6738340344489203,3.021756979435721,1.0462757493240376,9,3.6306154330203624,2229.0
20260521_231017,3,Bellcanada,,48,48,8,maxmin,0.5,0.5,5,0.0,6148368.941605104,162.7672238410014,7.762037467888417e-07,SUCCESS,1107.875,1107.875,1578.0,1207.0,1603.75,1283.0,12295999.623670446,12,12295987.623670446,0.0,1426.0,705.0,0.6906752972886838,0.6907785258916721,0.9844042420461634,0.7529631940112289,-0.23144104803493448,0.9833125389893949,0.7527448533998753,0.14301365493073143,0.2070325720477866,0.7759447720649972,0.9588677332106287,0.30922147410832784,0.25310548470530125,0.5422956955708045,62.14152435547226,nan,nan,inf,154.5027188816652,nan,nan,nan,27.744669312109263,91.22316350680327,11.04661960809524,13.262599469496005,54.83360942891599,95.38509042142715,141.72242749333412,156.54199449595563,0,0.6386490556444621,1.0000000000000209,0.9816361807508299,11,1.3029431222865526,1767.0
20260521_231020,4,Bellcanada,,48,48,8,maxmin,0.5,0.5,5,0.0,10259325.906514432,0.09000658599688904,0.0,SUCCESS,nan,1097.75,nan,1372.0,1624.75,1299.8000000000002,11538615.460672965,11,11538604.460672965,0.0,1536.0,954.0,0.6684304450528094,0.6730086915255988,0.9916617033948779,0.7984886649874056,-0.19317303840747235,0.9897189960955596,0.7977175742035083,0.18584508606405598,0.2761406923925099,0.7310036084450413,0.9237828232157864,0.3269913084744012,0.21618357487922701,0.6616183879093198,60.19339034907931,nan,nan,inf,521.7882861706097,nan,nan,nan,26.78646658235614,82.75048727415597,113.06024987851617,416.6666666666509,54.83360942891599,0.0,0.0,0.0,0,0.5988661428834579,1.0112489854083249,0.9370991283275736,6,0.7410293413590204,1710.0
