topology,run,algo,phase,controller,lambda,mu_init,mu_final,scale_factor,rho_init,rho_final,W_init,W_final,stable,alpha,beta,link_sens,k_paths,load_sens,controller_sens
Geant2010,2,B3,SM,7,775.0,983.2,983.2,1.0,0.7882,0.7882,inf,4.8031,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,2,B3,SM,8,751.0,978.4,978.4,1.0,0.7676,0.7676,inf,4.3975,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,1,949.0,1071.2,1071.2,1.0,0.8859,0.8859,0.2178,8.1833,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,2,634.0,980.0,980.0,1.0,0.6469,0.6469,0.4301,2.8902,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,3,594.0,978.4,978.4,1.0,0.6071,0.6071,0.5552,2.6015,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,4,934.0,1008.8,1008.8,1.0,0.9259,0.9259,inf,13.369,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,5,888.0,980.0,980.0,1.0,0.9061,0.9061,inf,10.8696,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,6,949.0,1008.8,1008.8,1.0,0.9407,0.9407,inf,16.7224,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,7,908.0,983.2,983.2,1.0,0.9235,0.9235,inf,13.2979,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,2,MCF_ARC,SM,8,908.0,978.4,978.4,1.0,0.928,0.928,inf,14.2045,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B1,SM,1,830.0,1008.0,1008.0,1.0,0.8234,0.8234,0.2364,5.618,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B1,SM,2,521.0,940.0,940.0,1.0,0.5543,0.5543,0.4374,2.3866,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B1,SM,3,548.0,1014.4,1014.4,1.0,0.5402,0.5402,0.7147,2.1441,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B1,SM,4,900.0,940.0,940.0,1.0,0.9574,0.9574,inf,25.0,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B1,SM,5,923.0,954.4,954.4,1.0,0.9671,0.9671,inf,31.8471,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B1,SM,6,951.0,951.2,951.2,1.0,0.9998,0.9998,inf,5000.0,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B1,SM,7,952.0,956.8,956.8,1.0,0.995,0.995,inf,208.3333,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B1,SM,8,871.0,976.0,976.0,1.0,0.8924,0.8924,inf,9.5238,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B3,SM,1,1123.0,1008.0,1008.0,1.0,1.1141,1.1141,0.197,inf,0,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B3,SM,2,1043.0,940.0,940.0,1.0,1.1096,1.1096,0.2187,inf,0,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B3,SM,3,858.0,1014.4,1014.4,1.0,0.8458,0.8458,0.4288,6.3939,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B3,SM,4,726.0,940.0,940.0,1.0,0.7723,0.7723,inf,4.6729,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B3,SM,5,676.0,954.4,954.4,1.0,0.7083,0.7083,inf,3.592,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B3,SM,6,687.0,951.2,951.2,1.0,0.7222,0.7222,inf,3.785,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B3,SM,7,742.0,956.8,956.8,1.0,0.7755,0.7755,inf,4.6555,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,B3,SM,8,641.0,976.0,976.0,1.0,0.6568,0.6568,inf,2.9851,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,1,904.0,1008.0,1008.0,1.0,0.8968,0.8968,0.2364,9.6154,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,2,590.0,940.0,940.0,1.0,0.6277,0.6277,0.4374,2.8571,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,3,548.0,1014.4,1014.4,1.0,0.5402,0.5402,0.7147,2.1441,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,4,892.0,940.0,940.0,1.0,0.9489,0.9489,inf,20.8333,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,5,905.0,954.4,954.4,1.0,0.9482,0.9482,inf,20.2429,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,6,903.0,951.2,951.2,1.0,0.9493,0.9493,inf,20.7469,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,7,907.0,956.8,956.8,1.0,0.948,0.948,inf,20.0803,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,3,MCF_ARC,SM,8,847.0,976.0,976.0,1.0,0.8678,0.8678,inf,7.7519,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B1,SM,1,833.0,1014.4,1014.4,1.0,0.8212,0.8212,0.294,5.5127,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B1,SM,2,567.0,1028.0,1028.0,1.0,0.5516,0.5516,0.389,2.1692,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B1,SM,3,537.0,1054.4,1054.4,1.0,0.5093,0.5093,0.6442,1.9327,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B1,SM,4,960.0,1014.4,1014.4,1.0,0.9464,0.9464,inf,18.3824,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B1,SM,5,1014.0,1015.2,1015.2,1.0,0.9988,0.9988,0.0,833.3333,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B1,SM,6,1018.0,1018.4,1018.4,1.0,0.9996,0.9996,inf,2500.0,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B1,SM,7,1028.0,1029.6,1029.6,1.0,0.9984,0.9984,inf,625.0,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B1,SM,8,1056.0,1070.4,1070.4,1.0,0.9865,0.9865,inf,69.4444,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B3,SM,1,1016.0,1014.4,1014.4,1.0,1.0016,1.0016,0.196,inf,0,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B3,SM,2,1296.0,1028.0,1028.0,1.0,1.2607,1.2607,0.1945,inf,0,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B3,SM,3,927.0,1054.4,1054.4,1.0,0.8792,0.8792,0.3865,7.8493,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B3,SM,4,783.0,1014.4,1014.4,1.0,0.7719,0.7719,inf,4.3215,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B3,SM,5,819.0,1015.2,1015.2,1.0,0.8067,0.8067,inf,5.0968,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B3,SM,6,695.0,1018.4,1018.4,1.0,0.6824,0.6824,inf,3.0921,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B3,SM,7,687.0,1029.6,1029.6,1.0,0.6672,0.6672,inf,2.9189,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,B3,SM,8,790.0,1070.4,1070.4,1.0,0.738,0.738,inf,3.5663,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,MCF_ARC,SM,1,826.0,1014.4,1014.4,1.0,0.8143,0.8143,0.294,5.3079,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,MCF_ARC,SM,2,837.0,1028.0,1028.0,1.0,0.8142,0.8142,0.2917,5.2356,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,MCF_ARC,SM,3,537.0,1054.4,1054.4,1.0,0.5093,0.5093,0.6442,1.9327,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,MCF_ARC,SM,4,960.0,1014.4,1014.4,1.0,0.9464,0.9464,inf,18.3824,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,MCF_ARC,SM,5,958.0,1015.2,1015.2,1.0,0.9437,0.9437,inf,17.4825,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,MCF_ARC,SM,6,953.0,1018.4,1018.4,1.0,0.9358,0.9358,inf,15.2905,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,MCF_ARC,SM,7,961.0,1029.6,1029.6,1.0,0.9334,0.9334,inf,14.5773,1,0.5,0.5,0.05,5,0.0,0.0
Geant2010,4,MCF_ARC,SM,8,981.0,1070.4,1070.4,1.0,0.9165,0.9165,inf,11.1857,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B1,SM,1,204.0,1000.0,1000.0,1.0,0.204,0.204,1.2563,1.2563,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B1,SM,2,633.0,1000.0,1000.0,1.0,0.633,0.633,inf,2.7248,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B1,SM,3,1011.0,1011.2,1011.2,1.0,0.9998,0.9998,0.2531,5000.0,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B1,SM,4,927.0,1000.0,1000.0,1.0,0.927,0.927,2.7397,13.6986,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B1,SM,5,980.0,1000.0,1000.0,1.0,0.98,0.98,inf,50.0,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B1,SM,6,855.0,1000.0,1000.0,1.0,0.855,0.855,inf,6.8966,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B1,SM,7,975.0,1000.0,1000.0,1.0,0.975,0.975,0.0,40.0,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B1,SM,8,1070.0,1083.2,1083.2,1.0,0.9878,0.9878,inf,75.7576,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B1,SM,9,996.0,1000.0,1000.0,1.0,0.996,0.996,inf,250.0,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B1,SM,10,990.0,1000.0,1000.0,1.0,0.99,0.99,inf,100.0,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B3,SM,1,1140.0,1000.0,1000.0,1.0,1.14,1.14,0.1795,inf,0,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B3,SM,2,1625.0,1000.0,1000.0,1.0,1.625,1.625,0.1547,inf,0,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B3,SM,3,221.0,1011.2,1011.2,1.0,0.2186,0.2186,1.2655,1.2655,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B3,SM,4,758.0,1000.0,1000.0,1.0,0.758,0.758,3.4247,4.1322,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B3,SM,5,745.0,1000.0,1000.0,1.0,0.745,0.745,inf,3.9216,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B3,SM,6,860.0,1000.0,1000.0,1.0,0.86,0.86,inf,7.1429,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B3,SM,7,728.0,1000.0,1000.0,1.0,0.728,0.728,inf,3.6765,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B3,SM,8,862.0,1083.2,1083.2,1.0,0.7958,0.7958,inf,4.5208,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B3,SM,9,840.0,1000.0,1000.0,1.0,0.84,0.84,inf,6.25,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,B3,SM,10,862.0,1000.0,1000.0,1.0,0.862,0.862,inf,7.2464,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,MCF_ARC,SM,1,204.0,1000.0,1000.0,1.0,0.204,0.204,1.2563,1.2563,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,MCF_ARC,SM,2,949.0,1000.0,1000.0,1.0,0.949,0.949,0.2475,19.6078,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,MCF_ARC,SM,3,944.0,1011.2,1011.2,1.0,0.9335,0.9335,0.2531,14.881,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,MCF_ARC,SM,4,927.0,1000.0,1000.0,1.0,0.927,0.927,2.7397,13.6986,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,MCF_ARC,SM,5,949.0,1000.0,1000.0,1.0,0.949,0.949,inf,19.6078,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,MCF_ARC,SM,6,932.0,1000.0,1000.0,1.0,0.932,0.932,inf,14.7059,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,MCF_ARC,SM,7,939.0,1000.0,1000.0,1.0,0.939,0.939,inf,16.3934,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,MCF_ARC,SM,8,942.0,1083.2,1083.2,1.0,0.8696,0.8696,inf,7.0822,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,MCF_ARC,SM,9,938.0,1000.0,1000.0,1.0,0.938,0.938,inf,16.129,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,0,MCF_ARC,SM,10,917.0,1000.0,1000.0,1.0,0.917,0.917,inf,12.0482,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B1,SM,1,172.0,1042.4,1042.4,1.0,0.165,0.165,1.1489,1.1489,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B1,SM,2,695.0,977.6,977.6,1.0,0.7109,0.7109,0.4406,3.5386,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B1,SM,3,951.0,977.6,977.6,1.0,0.9728,0.9728,0.2343,37.594,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B1,SM,4,1034.0,1042.4,1042.4,1.0,0.9919,0.9919,19.8413,119.0476,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B1,SM,5,949.0,982.4,982.4,1.0,0.966,0.966,inf,29.9401,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B1,SM,6,972.0,977.6,977.6,1.0,0.9943,0.9943,inf,178.5714,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B1,SM,7,892.0,977.6,977.6,1.0,0.9124,0.9124,inf,11.6822,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B1,SM,8,888.0,994.4,994.4,1.0,0.893,0.893,inf,9.3985,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B1,SM,9,921.0,977.6,977.6,1.0,0.9421,0.9421,inf,17.6678,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B1,SM,10,974.0,977.6,977.6,1.0,0.9963,0.9963,inf,277.7778,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B3,SM,1,1644.0,1042.4,1042.4,1.0,1.5771,1.5771,0.1436,inf,0,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B3,SM,2,221.0,977.6,977.6,1.0,0.2261,0.2261,1.3217,1.3217,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B3,SM,3,1103.0,977.6,977.6,1.0,1.1283,1.1283,0.1464,inf,0,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B3,SM,4,714.0,1042.4,1042.4,1.0,0.685,0.685,29.7619,3.0451,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B3,SM,5,807.0,982.4,982.4,1.0,0.8215,0.8215,inf,5.7013,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B3,SM,6,829.0,977.6,977.6,1.0,0.848,0.848,inf,6.7295,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B3,SM,7,716.0,977.6,977.6,1.0,0.7324,0.7324,inf,3.8226,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B3,SM,8,729.0,994.4,994.4,1.0,0.7331,0.7331,inf,3.7679,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B3,SM,9,841.0,977.6,977.6,1.0,0.8603,0.8603,inf,7.3206,1,0.5,0.5,0.05,5,0.0,0.0
Bellcanada,1,B3,SM,10,844.0,977.6,977.6,1.0,0.8633,0.8633,inf,7.485,1,0.5,0.5,0.05,5,0.0,0.0
