batch_ts,run_index,topology,algo,nodes,num_switches,num_controllers,objective,alpha,beta,k_paths,link_sens,obj_value,solve_time_sec,mip_gap,status,ctrl_load_mean_init,ctrl_load_mean_final,ctrl_load_max_init,ctrl_load_max_final,ctrl_capacity_mean,ctrl_usable_capacity_mean,mig_total,mig_count,mig_cc,mig_rt_penalty,load_dev_init,load_dev_final,ctrl_util_mean_init,ctrl_util_mean_final,ctrl_util_max_init,ctrl_util_max_final,delta_ctrl_util_max,ctrl_util_p95_init,ctrl_util_p95_final,ctrl_util_std_final,ctrl_util_cov_final,jain_load_init,jain_load_final,ctrl_headroom_mean_final,ctrl_headroom_p50_final,ctrl_headroom_p95_final,rt_mean_init_ms,rt_mean_final_ms,delta_rt_mean_ms,rt_max_init_ms,rt_max_final_ms,rt_p95_init_ms,rt_p95_final_ms,delta_rt_p95_ms,prop_delay_mean_ms,prop_delay_max_ms,queue_delay_mean_ms,queue_delay_max_ms,sync_delay_ms,ctrl_rt_mean_ms,ctrl_rt_p95_ms,ctrl_rt_max_ms,unstable_controllers,link_util_mean,link_util_max,link_util_p95,violated_links_count,excess_util_total,rebalanced_load_total
20260521_205408,2,Geant2010,,37,37,8,maxmin,0.5,0.5,5,0.0,2950407.040733615,57.13096346199927,8.04268603655286e-07,SUCCESS,845.5,845.5,1250.0,949.0,1248.25,998.6000000000001,5900434.676848154,11,5900423.676848154,0.0,1097.0,355.0,0.6814653422933579,0.6769682673474695,0.9942857142857143,0.7599674532139952,-0.23431826107171916,0.9932325818511386,0.7598414774590887,0.1105069307320654,0.16323797740927962,0.764084145743172,0.9729931776034844,0.32303173265253043,0.25257731958762886,0.5091580422847798,27.880638228783695,nan,nan,inf,75.79395796291581,nan,nan,nan,13.27882281896213,31.81455517310637,13.620910163693663,20.3252032520325,23.654199537776943,52.279459028815516,73.07211945790219,75.80411189875902,0,0.6192690774347103,1.0000000000000093,1.0,8,1.306788517103056,1356.0
20260521_205413,3,Geant2010,,37,37,8,maxmin,0.5,0.5,5,0.0,3924946.7764308937,0.032637844000419136,0.0,SUCCESS,nan,812.0,nan,952.0,1209.5,967.6000000000001,4024666.7486994155,7,4024659.7486994155,0.0,1052.0,431.0,0.6756586626442992,0.6729626444450219,0.9950819672131147,0.7998317914213625,-0.1952501757917522,0.9812019330198954,0.7984859821496382,0.14255650402042,0.211834200898303,0.7915676597818803,0.9604568165596002,0.32703735555497815,0.2600540634809906,0.5638936841398752,29.357526454471742,nan,nan,inf,5047.964967287486,nan,nan,nan,12.503087197130439,33.54418215047404,849.0595519524871,4999.999999998863,23.654199537776943,0.0,0.0,0.0,0,0.6352081548645231,1.5295318649329157,1.0946733798610273,6,1.890229386175911,1011.0
20260521_205417,3,Geant2010,,37,37,8,maxmin,0.5,0.5,5,0.0,845176952.4278243,0.0014376930012076627,,SUCCESS,812.0,812.0,1214.0,1123.0,1209.5,967.6000000000001,9819440.480282785,12,9819428.480282785,0.0,1052.0,482.0,0.6756586626442992,0.6704630343702713,0.9950819672131147,0.8912698412698413,-0.10381212594327338,0.9812019330198954,0.8900062478892267,0.13306356667824568,0.19846517981893647,0.7915676597818803,0.9585912716297436,0.3295369656297286,0.38086316089091293,0.46016005249199565,29.357526454471742,nan,nan,inf,inf,nan,nan,nan,12.961855818112078,33.383193726930486,4.429241287870072,6.393861892583116,23.654199537776943,0.0,0.0,0.0,2,0.6973284489549493,3.1756033101415655,1.2058440301506452,6,4.10663378212284,2136.0
20260521_205454,3,Geant2010,,37,37,8,maxmin,0.5,0.5,5,0.0,2754774.1146183163,33.45612814499873,1.7949449452431646e-05,SUCCESS,812.0,812.0,1214.0,907.0,1209.5,967.6000000000001,5509164.19607988,14,5509150.19607988,0.0,1052.0,359.0,0.6756586626442992,0.6727000759189553,0.9950819672131147,0.76,-0.2350819672131147,0.9812019330198954,0.7595172413793103,0.12203161292686358,0.18140567735206492,0.7915676597818803,0.9703805689585773,0.3272999240810446,0.2620892392631523,0.5433404926505134,29.357526454471742,nan,nan,inf,81.62585415017354,nan,nan,nan,14.507307299173267,36.695058867715744,14.37049675288997,21.27659574468085,23.654199537776943,54.38465863392663,75.7004524503302,93.96314874659426,0,0.6536739997335494,1.0000000000000027,0.9999834528177537,8,1.2655969133740061,1154.0
20260521_205458,4,Geant2010,,37,37,8,maxmin,0.5,0.5,5,0.0,3973234.229071278,0.10860359299840638,0.0,SUCCESS,nan,876.625,nan,1056.0,1288.25,1030.6000000000001,4009565.080357567,9,4009556.080357567,0.0,1117.0,519.0,0.6802095221304719,0.6811816401851569,0.9953379953379954,0.7996857816182247,-0.1956522137197707,0.9903711109524149,0.7994647887847066,0.15503814961161233,0.22760177383740154,0.7784928315337297,0.9514041742632495,0.318818359814843,0.22683227002022893,0.5807311219097442,29.20040329134357,nan,nan,inf,2542.369523362291,nan,nan,nan,12.734322539656219,33.54418215047404,632.166410386721,2499.9999999994316,23.654199537776943,0.0,0.0,0.0,0,0.5978449527390097,1.3099116593651658,0.9594009804036424,4,0.8915348865131407,1065.0
20260521_205502,4,Geant2010,,37,37,8,maxmin,0.5,0.5,5,0.0,790449722.595031,0.0014028509995114291,,SUCCESS,876.625,876.625,1281.0,1296.0,1288.25,1030.6000000000001,9531468.294084348,12,9531456.294084348,0.0,1117.0,609.0,0.6802095221304719,0.6807807430926222,0.9953379953379954,1.0085603112840467,0.013222315946051277,0.9903711109524149,0.9360058427131791,0.148182393898136,0.2176653722973703,0.7784928315337297,0.9554915416112009,0.31921925690737785,0.36855102132134143,0.4619462496131781,29.20040329134357,nan,nan,inf,inf,nan,nan,nan,12.778690439406835,35.28021873004269,4.609170184929518,7.849293563579272,23.654199537776943,0.0,0.0,0.0,2,0.7018922011068314,2.5771545765180237,1.4276658430482694,8,4.125393509669642,2367.0
20260521_205555,4,Geant2010,,37,37,8,maxmin,0.5,0.5,5,0.0,2383494.0279988097,48.896985847000906,4.284534656144476e-07,SUCCESS,876.625,876.625,1281.0,981.0,1288.25,1030.6000000000001,4766521.173299681,12,4766509.173299681,0.0,1117.0,444.0,0.6802095221304719,0.681287265623342,0.9953379953379954,0.7570977917981072,-0.23824020353988817,0.9903711109524149,0.7563373629351211,0.1127780333695505,0.16553668189638704,0.7784928315337297,0.9743962813383961,0.31871273437665804,0.2600591984000056,0.5190391593227478,29.20040329134357,nan,nan,inf,76.17818688452196,nan,nan,nan,13.7274219784999,34.14163440556858,12.22123004340635,18.38235294117644,23.654199537776943,52.076480457331236,73.30618869732405,88.78977906345621,0,0.642689242041188,1.0,0.9977787964951074,9,1.2257196746294883,1328.0
20260521_205559,0,Bellcanada,,48,48,10,maxmin,0.5,0.5,5,0.0,9784012.572702197,0.20757987500110175,0.0,SUCCESS,nan,864.1,nan,1070.0,1261.8,1009.4399999999999,11263389.083866302,11,11263378.083866302,0.0,1046.0,866.0,0.6836920354131218,0.6838092879980555,0.9904,0.7998417721518988,-0.19055822784810117,0.9889599999999998,0.7984729746835443,0.193495284278308,0.2829667389350497,0.7946151744741108,0.9237725417895559,0.31619071200194454,0.21799999999999997,0.6823599999999996,77.42983563962176,nan,nan,inf,5096.43995265006,nan,nan,nan,26.62933931416171,77.82074286271742,586.6031673369461,4999.999999998863,59.992624402172204,0.0,0.0,0.0,0,0.6010728612832588,0.9155499803102807,0.8465680215717761,6,0.32273631343795206,1231.0
20260521_205602,0,Bellcanada,,48,48,10,maxmin,0.5,0.5,5,0.0,1673218559.1781242,0.0020644599990191637,,SUCCESS,864.1,864.1,1238.0,1625.0,1261.8,1009.4399999999999,17650947.58499279,13,17650934.58499279,0.0,1046.0,1404.0,0.6836920354131218,0.6857873973038162,0.9904,1.3,0.3096000000000001,0.9889599999999998,1.1253999999999995,0.26780095994732384,0.39050143091020256,0.7946151744741108,0.8702507725298828,0.31421260269618384,0.3456838995568685,0.6417570253164553,77.42983563962176,nan,nan,inf,inf,nan,nan,nan,26.721740592153495,64.47083258962087,5.272325241196118,7.246376811594203,59.992624402172204,0.0,0.0,0.0,2,0.6277727684356349,2.222369256351332,0.9139211942941685,7,2.0142443396511975,2369.0
20260521_205724,0,Bellcanada,,48,48,10,maxmin,0.5,0.5,5,0.0,6080298.543383488,78.98901626299994,1.0649493185376895e-06,SUCCESS,864.1,864.1,1238.0,949.0,1261.8,1009.4399999999999,12159826.758649956,12,12159814.758649956,0.0,1046.0,745.0,0.6836920354131218,0.6846551838902082,0.9904,0.7592,-0.23119999999999996,0.9889599999999998,0.7592,0.17467720921016658,0.25513165359772977,0.7946151744741108,0.9390023045314068,0.3153448161097919,0.25378227848101265,0.5971676218611516,77.42983563962176,nan,nan,inf,152.5192496178308,nan,nan,nan,26.673951919172094,77.82074286271742,14.484110947907746,19.607843137254903,59.992624402172204,102.7434677185113,129.49451336986039,155.02631710140227,0,0.6021028682159515,0.9155499803102807,0.8547504779782613,6,0.3555108125306675,1480.0
